id,filename,stimulus_type,included,draft,training,participant_id,satisfaction,sound_label,sound_label_id,sound_recording,sound_recording_id,audio_concept_subset,participants_sound_recording_description,participants_sound_recording_description_confidence,description_match
6.4E+15,birds chirping - 6401556949762048.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,TRUE
5.93E+15,birds chirping - 5929509979160576.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,TRUE
5.74E+15,birds chirping - 5744903694843904.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,
5.66E+15,birds chirping - 5655001439404032.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,
6.58E+15,birds chirping - 6576993478901760.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,
5.88E+15,birds chirping - 5880825451118592.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,TRUE
5.1E+15,birds chirping - 5101048368726016.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,FALSE
6.46E+15,birds chirping - 6456115919323136.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,TRUE
5.97E+15,birds chirping - 5969702283116544.wav,sound recording,FALSE,TRUE,FALSE,6.27E+15,,birds chirping,,birds_chirping.wav,5.65E+15,everyday,,,TRUE
4.56E+15,birds chirping - 4559844908466176.wav,sound recording,TRUE,FALSE,FALSE,6.27E+15,Mostly dissatisfied,birds chirping,,birds_chirping.wav,5.65E+15,everyday,birds,Very confident,FALSE
5.05E+15,zipper - 5048741035769856.wav,sound recording,TRUE,FALSE,FALSE,6.27E+15,Somewhat dissatisfied,zipper,,zipper_opening.wav,5.9E+15,everyday,zipper,Confident,
5.6E+15,cuckoo clock - 5603387743666176.wav,sound recording,TRUE,FALSE,FALSE,6.27E+15,Somewhat satisfied,cuckoo clock,,cuckoo_clock.wav,5.43E+15,everyday,clock,Confident,
5.14E+15,drill - 5139661198458880.wav,sound recording,TRUE,FALSE,FALSE,6.27E+15,Somewhat satisfied,drill,,drill_drilling.wav,5.58E+15,everyday,engine,Neutral,FALSE
6.23E+15,blowing nose - 6225279680774144.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Neither satisfied or dissatisfied,blowing nose,,nose_blowing.wav,5.33E+15,everyday,nose blowing,Neutral,FALSE
5.72E+15,brushing teeth - 5716387527917568.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Somewhat satisfied,brushing teeth,,toothbrush_brushing.wav,6.16E+15,everyday,teeth brushing,Very confident,
5.66E+15,train - 5658608138190848.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Neither satisfied or dissatisfied,train,,train_passing.wav,5.59E+15,everyday,train horn,Very confident,FALSE
6.3E+15,wolf - 6298815694897152.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Mostly satisfied,wolf,,wolf_howling.wav,6.04E+15,everyday,wolf howling,Very confident,FALSE
6.23E+15,resonant clouds - 6230624096485376.wav,sound recording,FALSE,TRUE,TRUE,5.48E+15,,resonant clouds,,resonant_clouds.wav,5.14E+15,commercial synthesizers,,,
5.7E+15,subsynth 1886 - 5695376682123264.wav,sound recording,TRUE,FALSE,FALSE,5.48E+15,Somewhat dissatisfied,subsynth 1886,,subsynth_1886.wav,4.75E+15,single synthesizer,Sticking paper in a fan,Confident,
5.68E+15,subsynth 2248 - 5675825990991872.wav,sound recording,TRUE,FALSE,FALSE,5.48E+15,Mostly satisfied,subsynth 2248,,subsynth_2248.wav,5.51E+15,single synthesizer,Hammer on wood,Neutral,TRUE
5.72E+15,resonant clouds - 5716344712462336.wav,sound recording,FALSE,FALSE,TRUE,5.48E+15,Mostly satisfied,resonant clouds,,resonant_clouds.wav,5.14E+15,commercial synthesizers,Flute,Neutral,
5.73E+15,subsynth 2238 - 5734271905955840.wav,sound recording,TRUE,FALSE,FALSE,5.48E+15,Somewhat satisfied,subsynth 2238,,subsynth_2238.wav,6.07E+15,single synthesizer,Negative feedback or voice synth,Confident,
5.75E+15,soft shimmer - 5748874794762240.wav,sound recording,TRUE,FALSE,FALSE,5.48E+15,Mostly satisfied,soft shimmer,,soft_shimmer.wav,6.55E+15,commercial synthesizers,electric piano key ,Very confident,
5.7E+15,cymbals - 5700983627710464.wav,sound recording,FALSE,TRUE,FALSE,5.52E+15,,cymbals,,cymbals_ringing.wav,4.73E+15,everyday,,,TRUE
6.24E+15,cymbals - 6239151619833856.wav,sound recording,FALSE,TRUE,FALSE,5.52E+15,,cymbals,,cymbals_ringing.wav,4.73E+15,everyday,,,TRUE
5.18E+15,camera - 5176769984331776.wav,sound recording,TRUE,FALSE,FALSE,5.52E+15,Somewhat satisfied,camera,,camera_capturing.wav,5.36E+15,everyday,camera clicking,Very confident,FALSE
6.3E+15,cymbals - 6302669891174400.wav,sound recording,TRUE,FALSE,FALSE,5.52E+15,Somewhat satisfied,cymbals,,cymbals_ringing.wav,4.73E+15,everyday,cymbal,Confident,
6.24E+15,seal - 6241907378225152.wav,sound recording,TRUE,FALSE,FALSE,5.52E+15,Mostly satisfied,seal,,seal_barking.wav,6.01E+15,everyday,seal barking,Very confident,
5.45E+15,baby crying - 5447410906038272.wav,sound recording,TRUE,FALSE,FALSE,5.52E+15,Mostly satisfied,baby crying,,baby_crying.wav,5.06E+15,everyday,baby crying,Very confident,TRUE
5.29E+15,cuckoo clock - 5288027354038272.wav,sound recording,FALSE,FALSE,TRUE,5.52E+15,Mostly satisfied,cuckoo clock,,cuckoo_clock.wav,5.43E+15,everyday,cuckoo clock,Very confident,
5.45E+15,harp - 5450777623527424.wav,sound recording,FALSE,TRUE,TRUE,4.81E+15,,harp,,harp_playing.wav,6.1E+15,everyday,,,TRUE
6.33E+15,harp - 6331108480253952.wav,sound recording,FALSE,TRUE,TRUE,4.81E+15,,harp,,harp_playing.wav,6.1E+15,everyday,,,FALSE
6.03E+15,harp - 6029085574692864.wav,sound recording,FALSE,TRUE,TRUE,4.81E+15,,harp,,harp_playing.wav,6.1E+15,everyday,,,FALSE
4.75E+15,harp - 4747090181750784.wav,sound recording,FALSE,TRUE,TRUE,4.81E+15,,harp,,harp_playing.wav,6.1E+15,everyday,,,
5.15E+15,harp - 5148557954777088.wav,sound recording,FALSE,TRUE,TRUE,4.81E+15,,harp,,harp_playing.wav,6.1E+15,everyday,,,
6.27E+15,subsynth 2039 - 6270728622047232.wav,sound recording,FALSE,FALSE,FALSE,5.03E+15,Somewhat satisfied,subsynth 2039,,subsynth_2039.wav,6.72E+15,single synthesizer,Low and short sirens,Not so confident,FALSE
4.85E+15,subsynth 9879 - 4846702150287360.wav,sound recording,TRUE,FALSE,FALSE,5.03E+15,Neither satisfied or dissatisfied,subsynth 9879,,subsynth_9879.wav,6.14E+15,single synthesizer,Vibration sound,Neutral,
5.73E+15,subsynth 5548 - 5733831940243456.wav,sound recording,TRUE,FALSE,FALSE,5.03E+15,Completely satisfied,subsynth 5548,,subsynth_5548.wav,5.86E+15,single synthesizer,fart,Neutral,
4.83E+15,subsynth 2078 - 4834925349961728.wav,sound recording,TRUE,FALSE,FALSE,5.03E+15,Somewhat satisfied,subsynth 2078,,subsynth_2078.wav,5.09E+15,single synthesizer,siren low and short,Confident,
5.66E+15,subsynth 1828 - 5657278443159552.wav,sound recording,TRUE,FALSE,FALSE,5.03E+15,Mostly satisfied,subsynth 1828,,subsynth_1828.wav,6.58E+15,single synthesizer,Video game car racing,Confident,
6.02E+15,air machine - 6017707803672576.wav,sound recording,TRUE,FALSE,FALSE,5.03E+15,Neither satisfied or dissatisfied,air machine,,air_machine.wav,5.56E+15,commercial synthesizers,Wind crossing pipe,Neutral,
5.69E+15,subsynth 2078 - 5693493607399424.wav,sound recording,TRUE,FALSE,FALSE,5.03E+15,Somewhat dissatisfied,subsynth 2078,,subsynth_2078.wav,5.09E+15,single synthesizer,metal vibration sound,Confident,TRUE
6.28E+15,vibraphone (sustained) - 6282837611249664.wav,sound recording,FALSE,TRUE,FALSE,4.78E+15,,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,,,TRUE
5.1E+15,bassoon - 5095141714952192.wav,sound recording,TRUE,FALSE,FALSE,4.78E+15,Mostly satisfied,bassoon,,bassoon.wav,5.06E+15,acoustic instruments,Clarinet ,Confident,FALSE
6.52E+15,alto sax - 6516256198885376.wav,sound recording,TRUE,FALSE,FALSE,4.78E+15,Mostly satisfied,alto sax,,alto_sax.wav,5.91E+15,acoustic instruments,Saxophone,Confident,FALSE
5.27E+15,vibraphone (sustained) - 5267932544237568.wav,sound recording,FALSE,TRUE,FALSE,4.78E+15,,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,,,FALSE
6.01E+15,vibraphone (sustained) - 6008745683320832.wav,sound recording,FALSE,TRUE,FALSE,4.78E+15,,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,,,FALSE
4.7E+15,vibraphone (sustained) - 4697964614254592.wav,sound recording,FALSE,TRUE,FALSE,4.78E+15,,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,,,TRUE
5.75E+15,vibraphone (sustained) - 5753113524830208.wav,sound recording,TRUE,FALSE,FALSE,4.78E+15,Mostly satisfied,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,Guitar string,Confident,TRUE
4.93E+15,tuba - 4932339368984576.wav,sound recording,TRUE,FALSE,FALSE,4.78E+15,Somewhat satisfied,tuba,,tuba.wav,6.33E+15,acoustic instruments,Trombone,Confident,TRUE
5.61E+15,trumpet - 5608590559674368.wav,sound recording,FALSE,FALSE,TRUE,4.78E+15,Somewhat satisfied,trumpet,,trumpet.wav,5.21E+15,acoustic instruments,Trumpet,Confident,
5.21E+15,vibraphone (sustained) - 5206673425694720.wav,sound recording,FALSE,TRUE,FALSE,4.78E+15,,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,,,
4.69E+15,tuba - 4686668850266112.wav,sound recording,FALSE,TRUE,FALSE,4.78E+15,,tuba,,tuba.wav,6.33E+15,acoustic instruments,,,
5.99E+15,subsynth 374 - 5992858733510656.wav,sound recording,FALSE,TRUE,FALSE,5.11E+15,,subsynth 374,,subsynth_374.wav,6.28E+15,single synthesizer,,,TRUE
5.18E+15,subsynth 374 - 5177545091710976.wav,sound recording,FALSE,TRUE,FALSE,5.11E+15,,subsynth 374,,subsynth_374.wav,6.28E+15,single synthesizer,,,TRUE
5.69E+15,subsynth 374 - 5694510977777664.wav,sound recording,FALSE,TRUE,FALSE,5.11E+15,,subsynth 374,,subsynth_374.wav,6.28E+15,single synthesizer,,,TRUE
5.75E+15,subsynth 2214 - 5748724202471424.wav,sound recording,TRUE,FALSE,FALSE,5.11E+15,Mostly satisfied,subsynth 2214,,subsynth_2214.wav,5.79E+15,single synthesizer,Digital wrist-watch alarm,Very confident,TRUE
5.1E+15,reversed envelope - 5104290129510400.wav,sound recording,TRUE,FALSE,FALSE,5.11E+15,Completely satisfied,reversed envelope,,reversed_envelope.wav,6.26E+15,commercial synthesizers,Hollow pipe,Very confident,TRUE
5.2E+15,resonant clouds - 5195498055008256.wav,sound recording,TRUE,FALSE,FALSE,5.11E+15,Completely satisfied,resonant clouds,,resonant_clouds.wav,5.14E+15,commercial synthesizers,Horn blowing,Neutral,
6.19E+15,subsynth 374 - 6193562555252736.wav,sound recording,TRUE,FALSE,FALSE,5.11E+15,Completely satisfied,subsynth 374,,subsynth_374.wav,6.28E+15,single synthesizer,cargo on transit,Very confident,TRUE
6.28E+15,little summer boy - 6278448288890880.wav,sound recording,FALSE,TRUE,FALSE,5.7E+15,,little summer boy,,little_summer_boy.wav,4.61E+15,commercial synthesizers,,,TRUE
6.2E+15,reversed envelope - 6198430900682752.wav,sound recording,FALSE,TRUE,FALSE,5.7E+15,,reversed envelope,,reversed_envelope.wav,6.26E+15,commercial synthesizers,,,TRUE
5.85E+15,subsynth 3378 - 5852121245155328.wav,sound recording,TRUE,FALSE,FALSE,5.7E+15,Somewhat satisfied,subsynth 3378,,subsynth_3378.wav,5.72E+15,single synthesizer,electric piano,Neutral,TRUE
6.51E+15,subsynth 3378 - 6511665013063680.wav,sound recording,FALSE,TRUE,FALSE,5.7E+15,,subsynth 3378,,subsynth_3378.wav,5.72E+15,single synthesizer,,,
5.65E+15,reversed envelope - 5651784643117056.wav,sound recording,TRUE,FALSE,FALSE,5.7E+15,Completely dissatisfied,reversed envelope,,reversed_envelope.wav,6.26E+15,commercial synthesizers,air chamber at bank,Not so confident,FALSE
5.07E+15,little summer boy - 5072530993840128.wav,sound recording,TRUE,FALSE,FALSE,5.7E+15,Somewhat dissatisfied,little summer boy,,little_summer_boy.wav,4.61E+15,commercial synthesizers,phone tone,Not so confident,
4.77E+15,narrow timbre - 4768758694412288.wav,sound recording,TRUE,FALSE,FALSE,5.7E+15,Somewhat satisfied,narrow timbre,,narrow_timbre.wav,5.49E+15,commercial synthesizers,violin,Confident,
5.11E+15,sawing - 5109034055106560.wav,sound recording,TRUE,FALSE,FALSE,5.17E+15,Completely satisfied,sawing,,saw_sawing.wav,6.3E+15,everyday,Sawing wood,Very confident,
5.97E+15,chickens - 5967400449081344.wav,sound recording,FALSE,TRUE,TRUE,5.17E+15,,chickens,,chickens_clucking.wav,5.5E+15,everyday,,,
5.67E+15,bicycle bell - 5671984008527872.wav,sound recording,TRUE,FALSE,FALSE,5.17E+15,Mostly satisfied,bicycle bell,,bicycle_bell_ringing.wav,4.52E+15,everyday,Bicycle Bell,Very confident,
6.41E+15,chickens - 6413927260880896.wav,sound recording,FALSE,FALSE,TRUE,5.17E+15,Completely satisfied,chickens,,chickens_clucking.wav,5.5E+15,everyday,Chicken Clucking,Very confident,
5.74E+15,monkey - 5737611108810752.wav,sound recording,TRUE,FALSE,FALSE,5.17E+15,Mostly satisfied,monkey,,monkey_calling.wav,6.6E+15,everyday,Monkey speaking,Neutral,TRUE
5.2E+15,yawning - 5204459638489088.wav,sound recording,TRUE,FALSE,FALSE,5.17E+15,Completely satisfied,yawning,,person_yawning.wav,6.51E+15,everyday,Person Yawning,Very confident,FALSE
5.13E+15,motorcycle - 5129642381934592.wav,sound recording,FALSE,TRUE,FALSE,6.51E+15,,motorcycle,,motorcycle_driving_away.wav,5.89E+15,everyday,,,TRUE
4.88E+15,lion - 4876428290031616.wav,sound recording,FALSE,TRUE,FALSE,6.51E+15,,lion,,lion_growling.wav,4.91E+15,everyday,,,
5.1E+15,rooster - 5100994950070272.wav,sound recording,FALSE,TRUE,FALSE,6.51E+15,,rooster,,rooster_calling.wav,5.73E+15,everyday,,,
4.8E+15,thunder - 4796717991985152.wav,sound recording,FALSE,TRUE,TRUE,6.51E+15,,thunder,,lightning_crashing.wav,6.31E+15,everyday,,,TRUE
5.73E+15,thunder - 5730602795925504.wav,sound recording,FALSE,TRUE,TRUE,6.51E+15,,thunder,,lightning_crashing.wav,6.31E+15,everyday,,,TRUE
6.2E+15,lion - 6199089238638592.wav,sound recording,TRUE,FALSE,FALSE,6.51E+15,Somewhat satisfied,lion,,lion_growling.wav,4.91E+15,everyday,Large cat roaring,Very confident,TRUE
6.27E+15,rooster - 6274079367626752.wav,sound recording,TRUE,FALSE,FALSE,6.51E+15,Mostly satisfied,rooster,,rooster_calling.wav,5.73E+15,everyday,Rooster crowing,Very confident,TRUE
4.92E+15,thunder - 4924514743877632.wav,sound recording,FALSE,FALSE,TRUE,6.51E+15,Neither satisfied or dissatisfied,thunder,,lightning_crashing.wav,6.31E+15,everyday,Thunder clap,Confident,FALSE
5.47E+15,car crash - 5466311983366144.wav,sound recording,TRUE,FALSE,FALSE,6.51E+15,Somewhat dissatisfied,car crash,,car_crashing.wav,5.79E+15,everyday,car screech and crash,Confident,
5.13E+15,car crash - 5133808500211712.wav,sound recording,FALSE,TRUE,FALSE,6.51E+15,,car crash,,car_crashing.wav,5.79E+15,everyday,,,TRUE
4.64E+15,motorcycle - 4644772786470912.wav,sound recording,FALSE,TRUE,FALSE,6.51E+15,,motorcycle,,motorcycle_driving_away.wav,5.89E+15,everyday,,,FALSE
6.33E+15,motorcycle - 6326160141058048.wav,sound recording,TRUE,FALSE,FALSE,6.51E+15,Mostly satisfied,motorcycle,,motorcycle_driving_away.wav,5.89E+15,everyday,car engine,Neutral,
6.22E+15,motorcycle - 6222406616088576.wav,sound recording,FALSE,TRUE,FALSE,6.51E+15,,motorcycle,,motorcycle_driving_away.wav,5.89E+15,everyday,,,TRUE
5.68E+15,marble on a journey - 5683934620811264.wav,sound recording,TRUE,FALSE,FALSE,4.65E+15,Completely satisfied,marble on a journey,,marble_on_a_journey.wav,5.17E+15,commercial synthesizers,door squeaking,Neutral,
5.76E+15,dark attack bass - 5759663484174336.wav,sound recording,FALSE,TRUE,FALSE,4.65E+15,,dark attack bass,,dark_attack_bass.wav,5.38E+15,commercial synthesizers,,,
5.65E+15,subsynth 2010 - 5651404538511360.wav,sound recording,TRUE,FALSE,FALSE,4.65E+15,Completely satisfied,subsynth 2010,,subsynth_2010.wav,6.16E+15,single synthesizer,alarm clock,Not so confident,TRUE
5.73E+15,bamboo air strings - 5728078294679552.wav,sound recording,FALSE,FALSE,TRUE,4.65E+15,Completely satisfied,bamboo air strings,,bamboo_air_strings.wav,5.67E+15,commercial synthesizers,electric beep sound,Neutral,TRUE
5.64E+15,dark attack bass - 5641397264711680.wav,sound recording,TRUE,FALSE,FALSE,4.65E+15,Completely satisfied,dark attack bass,,dark_attack_bass.wav,5.38E+15,commercial synthesizers,humming,Very confident,TRUE
5.75E+15,slow warm swells - 5752207420948480.wav,sound recording,TRUE,FALSE,FALSE,4.65E+15,Completely satisfied,slow warm swells,,slow_warm_swells.wav,5.42E+15,commercial synthesizers,train,Very confident,TRUE
4.75E+15,subsynth 374 - 4744998935330816.wav,sound recording,TRUE,FALSE,FALSE,6.14E+15,Somewhat satisfied,subsynth 374,,subsynth_374.wav,6.28E+15,single synthesizer,someone blowing on microphone,Neutral,
5.07E+15,shadowland highs - 5073329589321728.wav,sound recording,TRUE,FALSE,FALSE,6.14E+15,Neither satisfied or dissatisfied,shadowland highs,,shadowland_highs.wav,4.86E+15,commercial synthesizers,airplane ,Neutral,TRUE
5.13E+15,subsynth 2217 - 5129576481030144.wav,sound recording,TRUE,FALSE,FALSE,6.14E+15,Somewhat dissatisfied,subsynth 2217,,subsynth_2217.wav,6.35E+15,single synthesizer,electric guitar,Not at all confident,FALSE
5.13E+15,synth evolving lead - 5134990287306752.wav,sound recording,FALSE,FALSE,TRUE,6.14E+15,Mostly dissatisfied,synth evolving lead,,synth_evolving_lead.wav,5.28E+15,commercial synthesizers,electronic keyboard piano,Not at all confident,
5.7E+15,subsynth 8828 - 5702731276746752.wav,sound recording,TRUE,FALSE,FALSE,6.14E+15,Neither satisfied or dissatisfied,subsynth 8828,,subsynth_8828.wav,5.02E+15,single synthesizer,wind blowing,Neutral,FALSE
5.14E+15,stapler - 5143366681493504.wav,sound recording,FALSE,TRUE,FALSE,6.61E+15,,stapler,,stapler_stapling.wav,4.75E+15,everyday,,,TRUE
4.92E+15,chewing - 4916034062516224.wav,sound recording,TRUE,FALSE,FALSE,6.61E+15,Mostly satisfied,chewing,,person_chewing.wav,5.1E+15,everyday,human eating crackers,Confident,FALSE
5.11E+15,stapler - 5107716305453056.wav,sound recording,TRUE,FALSE,FALSE,6.61E+15,Mostly satisfied,stapler,,stapler_stapling.wav,4.75E+15,everyday,stapler,Neutral,
6.31E+15,church bells - 6305301363949568.wav,sound recording,TRUE,FALSE,FALSE,6.61E+15,Mostly satisfied,church bells,,church_bells_ringing.wav,4.59E+15,everyday,bell,Very confident,
6.23E+15,cymbals - 6228747866865664.wav,sound recording,TRUE,FALSE,FALSE,6.61E+15,Mostly satisfied,cymbals,,cymbals_ringing.wav,4.73E+15,everyday,cymbal,Very confident,TRUE
5.97E+15,coin dropping - 5970888767832064.wav,sound recording,FALSE,TRUE,TRUE,6.55E+15,,coin dropping,,coin_dropping.wav,5.72E+15,everyday,,,FALSE
5.15E+15,sandpaper - 5151365789646848.wav,sound recording,TRUE,FALSE,FALSE,6.55E+15,Somewhat dissatisfied,sandpaper,,sandpaper_rubbing.wav,5.17E+15,everyday,sandpaper,Neutral,TRUE
4.73E+15,coin dropping - 4725077400616960.wav,sound recording,FALSE,FALSE,TRUE,6.55E+15,Mostly dissatisfied,coin dropping,,coin_dropping.wav,5.72E+15,everyday,Like a ring or coin falling onto a table after spinning ,Neutral,TRUE
5.18E+15,drill - 5181067635982336.wav,sound recording,TRUE,FALSE,FALSE,6.55E+15,Completely dissatisfied,drill,,drill_drilling.wav,5.58E+15,everyday,"a car, like a toy car sound",Neutral,TRUE
5.42E+15,basketball - 5424688918429696.wav,sound recording,TRUE,FALSE,FALSE,6.55E+15,Mostly dissatisfied,basketball,,basketball_dribbling.wav,6.74E+15,everyday,ball bouncing,Neutral,TRUE
6.21E+15,crumpling paper - 6212471819862016.wav,sound recording,TRUE,FALSE,FALSE,6.55E+15,Completely dissatisfied,crumpling paper,,paper_crumpling.wav,5.61E+15,everyday,something like paper crinkling ,Neutral,FALSE
5.42E+15,can crush - 5420276107968512.wav,sound recording,FALSE,TRUE,TRUE,5.93E+15,,can crush,,can_crushing.wav,6.49E+15,everyday,,,TRUE
5.66E+15,donkey - 5664606865326080.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,donkey,,donkey_hawing.wav,5.29E+15,everyday,,,TRUE
4.88E+15,monkey - 4882964961820672.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,monkey,,monkey_calling.wav,6.6E+15,everyday,,,FALSE
5.17E+15,monkey - 5172317713858560.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,monkey,,monkey_calling.wav,6.6E+15,everyday,,,
4.87E+15,monkey - 4869565469163520.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,monkey,,monkey_calling.wav,6.6E+15,everyday,,,fasle
5.92E+15,monkey - 5922416572235776.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,monkey,,monkey_calling.wav,6.6E+15,everyday,,,TRUE
6.01E+15,monkey - 6005395340394496.wav,sound recording,FALSE,TRUE,FALSE,5.76E+15,,monkey,,monkey_calling.wav,6.6E+15,everyday,,,TRUE
5.09E+15,woodpecker - 5091881566339072.wav,sound recording,TRUE,FALSE,FALSE,5.76E+15,Somewhat satisfied,woodpecker,,woodpecker_pecking.wav,4.77E+15,everyday,Concrete Breakers,Confident,
5.71E+15,saxophone - 5711507908198400.wav,sound recording,TRUE,FALSE,FALSE,5.76E+15,Somewhat satisfied,saxophone,,saxophone_playing.wav,4.89E+15,everyday,Saxophone sound,Confident,
4.8E+15,donkey - 4796516665393152.wav,sound recording,TRUE,FALSE,FALSE,5.76E+15,Mostly satisfied,donkey,,donkey_hawing.wav,5.29E+15,everyday,donkey voice,Very confident,
6.23E+15,monkey - 6227556818747392.wav,sound recording,TRUE,FALSE,FALSE,5.76E+15,Somewhat satisfied,monkey,,monkey_calling.wav,6.6E+15,everyday,parrot voice,Confident,
5.09E+15,ocean - 5091364022779904.wav,sound recording,TRUE,FALSE,FALSE,4.92E+15,Mostly satisfied,ocean,,waves_breaking.wav,4.63E+15,everyday,wind beach water,Not so confident,
6.22E+15,whistle (instrument) - 6215076985962496.wav,sound recording,FALSE,TRUE,FALSE,4.92E+15,,whistle (instrument),,whistle_whistling.wav,5.2E+15,everyday,,,TRUE
5.12E+15,seal - 5124589889781760.wav,sound recording,TRUE,FALSE,FALSE,4.92E+15,Somewhat satisfied,seal,,seal_barking.wav,6.01E+15,everyday,seal noises,Neutral,TRUE
5.18E+15,whistle (instrument) - 5182915545661440.wav,sound recording,TRUE,FALSE,FALSE,4.92E+15,Somewhat dissatisfied,whistle (instrument),,whistle_whistling.wav,5.2E+15,everyday,whistle trill,Confident,TRUE
5.16E+15,donkey - 5157197281492992.wav,sound recording,TRUE,FALSE,FALSE,4.92E+15,Mostly satisfied,donkey,,donkey_hawing.wav,5.29E+15,everyday,donkey noises,Not so confident,TRUE
4.62E+15,blinds - 4617060583735296.wav,sound recording,FALSE,TRUE,FALSE,4.53E+15,,blinds,,blinds_opening.wav,5.08E+15,everyday,,,TRUE
5.74E+15,baby crying - 5742960490577920.wav,sound recording,TRUE,FALSE,FALSE,4.53E+15,Mostly satisfied,baby crying,,baby_crying.wav,5.06E+15,everyday,baby crying,Confident,FALSE
5.01E+15,church bells - 5006030001930240.wav,sound recording,TRUE,FALSE,FALSE,4.53E+15,Mostly satisfied,church bells,,church_bells_ringing.wav,4.59E+15,everyday,bell ringing,Confident,TRUE
5.1E+15,blinds - 5101807772631040.wav,sound recording,TRUE,FALSE,FALSE,4.53E+15,Mostly satisfied,blinds,,blinds_opening.wav,5.08E+15,everyday,door open,Confident,FALSE
4.73E+15,saxophone - 4734728192131072.wav,sound recording,TRUE,FALSE,FALSE,4.53E+15,Mostly satisfied,saxophone,,saxophone_playing.wav,4.89E+15,everyday,trumpet,Confident,TRUE
5.72E+15,dissonant bells - 5715605172781056.wav,sound recording,TRUE,FALSE,FALSE,5.69E+15,Mostly satisfied,dissonant bells,,dissonant_bells.wav,4.68E+15,commercial synthesizers,A bell,Very confident,
5.68E+15,marble in a glass bowl - 5676709948948480.wav,sound recording,TRUE,FALSE,FALSE,5.69E+15,Completely satisfied,marble in a glass bowl,,marble_in_a_glass_bowl.wav,5.74E+15,commercial synthesizers,Rattling of a pan,Confident,
5.64E+15,synth evolving lead - 5640082467848192.wav,sound recording,FALSE,FALSE,TRUE,5.69E+15,Mostly satisfied,synth evolving lead,,synth_evolving_lead.wav,5.28E+15,commercial synthesizers,Sounds like an electrical hum,Very confident,
5.15E+15,subsynth 2248 - 5152655219359744.wav,sound recording,TRUE,FALSE,FALSE,5.69E+15,Completely satisfied,subsynth 2248,,subsynth_2248.wav,5.51E+15,single synthesizer,door closing,Very confident,
5.12E+15,subsynth 2176 - 5123586478047232.wav,sound recording,FALSE,FALSE,TRUE,5.69E+15,Mostly satisfied,subsynth 2176,,subsynth_2176.wav,5.93E+15,single synthesizer,quiet siren,Neutral,TRUE
6.21E+15,marble in a glass bowl - 6208971287298048.wav,sound recording,TRUE,FALSE,FALSE,4.86E+15,Neither satisfied or dissatisfied,marble in a glass bowl,,marble_in_a_glass_bowl.wav,5.74E+15,commercial synthesizers,Taping on a plate,Neutral,TRUE
6.23E+15,subsynth 8828 - 6225635760406528.wav,sound recording,TRUE,FALSE,FALSE,4.86E+15,Somewhat satisfied,subsynth 8828,,subsynth_8828.wav,5.02E+15,single synthesizer,Video game sounds,Neutral,TRUE
6.23E+15,freaky moonlight - 6231524160569344.wav,sound recording,TRUE,FALSE,FALSE,4.86E+15,Neither satisfied or dissatisfied,freaky moonlight,,freaky_moonlight.wav,6.09E+15,commercial synthesizers,Chime,Neutral,TRUE
6.25E+15,needle strings - 6248137094070272.wav,sound recording,FALSE,FALSE,TRUE,4.86E+15,Neither satisfied or dissatisfied,needle strings,,needle_strings.wav,6.62E+15,commercial synthesizers,laser beam,Neutral,TRUE
6.31E+15,ice synth - 6308958125948928.wav,sound recording,TRUE,FALSE,FALSE,4.86E+15,Mostly dissatisfied,ice synth,,ice_synth.wav,6.65E+15,commercial synthesizers,laser sounds,Neutral,TRUE
