id,identification_type,training,participant_id,vocal_imitation_id,sound_label,sound_recording,sound_label_id,sound_recording_id,audio_concept_subset,vocal_imitation_filename,participants_vocal_imitation_description,participants_vocal_imitation_description_confidence,selection_sound_label,selection_sound_label_id,selection_sound_recording,selection_sound_recording_id,selection_confidence,selection_match,distractor0_id,distractor1_id,distractor2_id,distractor3_id,distractor4_id,distractor5_id,distractor6_id,distractor7_id,distractor8_id,description_match
5240877135953920,sound label,False,5422996969750528,6458721622294528,dog barking,,5879524881334272,,everyday,dog barking - 6458721622294528.wav,dog,Very confident,dog barking,5879524881334272,,,Very confident,True,6318120767586304,5056429832536064,5900854762668032,5683873014874112,4792512950566912,4753624974491648,6704219805450240,5473695837454336,6281596365701120,True
4955639633674240,sound label,False,5436236810420224,4506555907047424,dog barking,,5879524881334272,,everyday,dog barking - 4506555907047424.wav,dog barking,Very confident,dog barking,5879524881334272,,,Very confident,True,4733483993792512,4651775462211584,5645666327986176,6041592251023360,5871854338179072,4753624974491648,5473695837454336,5035099951202304,6669756987867136,True
5779625686859776,sound label,False,5645175091101696,6458721622294528,dog barking,,5879524881334272,,everyday,dog barking - 6458721622294528.wav,dog's barking,Confident,dog barking,5879524881334272,,,Confident,True,5754963313557504,6451815046447104,5120923061452800,6029602581381120,6000121388990464,6400832710901760,4753624974491648,6036438290268160,4792512950566912,True
5782855837810688,sound label,False,5704147139559424,5071777361297408,dog barking,,5879524881334272,,everyday,dog barking - 5071777361297408.wav,Dog Bark,Very confident,dog barking,5879524881334272,,,Very confident,True,5859383900635136,5453483184488448,5553558875275264,5905726060888064,6481362810830848,5120923061452800,4762965186183168,4557973108031488,6029602581381120,True
5111617545043968,sound label,False,5927880643051520,4787688494333952,dog barking,,5879524881334272,,everyday,dog barking - 4787688494333952.wav,dog barking,Very confident,dog barking,5879524881334272,,,Very confident,True,6281596365701120,5871854338179072,5437171435569152,6434804291600384,5734958161199104,6246822968295424,4537977619349504,6583212323110912,5900854762668032,True
5310786318630912,sound label,False,5927880643051520,6208500451508224,dog barking,,5879524881334272,,everyday,dog barking - 6208500451508224.wav,dog barking,Very confident,dog barking,5879524881334272,,,Very confident,True,4920563642400768,6119357734191104,6182228002340864,6297908114620416,6669756987867136,6451815046447104,5027429408047104,6046463549243392,6575541779955712,True
6346499025797120,sound label,False,5927880643051520,6212303645048832,dog barking,,5879524881334272,,everyday,dog barking - 6212303645048832.wav,dog barking,Confident,dog barking,5879524881334272,,,Very confident,True,6046463549243392,4779826154045440,6281596365701120,5325915139604480,6434804291600384,4641614106460160,6297908114620416,5945352502902784,5316574927912960,True
4618183516356608,sound label,False,5941297248468992,5962898786484224,dog barking,,5879524881334272,,everyday,dog barking - 5962898786484224.wav,dog barking,Confident,dog barking,5879524881334272,,,Confident,True,5837882757480448,6563071342411776,6609413502664704,5895908302520320,4762965186183168,5202038619111424,6463804716089344,4753624974491648,4792512950566912,True
5422580760576000,sound label,False,6263672460541952,4663705002311680,firecrackers,,6297908114620416,,everyday,firecrackers - 4663705002311680.wav,BANG,Neutral,dog barking,5879524881334272,,,Neutral,False,5308904384757760,4557973108031488,6199887834120192,5879524881334272,6036645790875648,5120923061452800,5645666327986176,5100927572770816,4733483993792512,False
5644605269737472,sound label,False,6274587650162688,4917477037309952,dog barking,,5879524881334272,,everyday,dog barking - 4917477037309952.wav,dog bark,Not so confident,dog barking,5879524881334272,,,Very confident,True,6281596365701120,5274932804059136,6182228002340864,5100927572770816,5337904809246720,6704219805450240,6160999858044928,5683873014874112,6579383091331072,True
5826366943526912,sound label,False,6343000506499072,4787688494333952,dog barking,,5879524881334272,,everyday,dog barking - 4787688494333952.wav,dog barking,Not so confident,dog barking,5879524881334272,,,Not so confident,True,6704219805450240,6016433137909760,5556407780769792,6592552534802432,4609058254356480,6604542204444672,5945352502902784,6579383091331072,5918412857409536,True
5720813827260416,sound label,False,6477244339847168,5506136664965120,dog barking,,5879524881334272,,everyday,dog barking - 5506136664965120.wav,dog barking,Very confident,dog barking,5879524881334272,,,Very confident,True,5900854762668032,5598049904623616,6327938525954048,4920563642400768,6682307687612416,5100927572770816,4819452596060160,5754963313557504,5337904809246720,True
5767994043006976,sound label,False,4600375977967616,4919434871308288,lion,,5888865093025792,,everyday,lion - 4919434871308288.wav,roar,Very confident,lion,5888865093025792,,,Confident,True,5645666327986176,5483513595822080,5337904809246720,6451815046447104,6508302456324096,4774954855825408,4733483993792512,5202038619111424,5027429408047104,False
4722578065195008,sound label,False,4961215239421952,4873375105155072,lion,,5888865093025792,,everyday,lion - 4873375105155072.wav,Dog growling,Neutral,lion,5888865093025792,,,Confident,True,5120923061452800,4638765200965632,5895908302520320,5308904384757760,6604542204444672,5192220860743680,4651775462211584,4890533231067136,6116508828696576,False
6108424022523904,sound label,False,5104218591461376,4873375105155072,lion,,5888865093025792,,everyday,lion - 4873375105155072.wav,a belch,Neutral,lion,5888865093025792,,,Confident,True,6297908114620416,5837882757480448,4745954431336448,6604542204444672,6609413502664704,6029602581381120,6669756987867136,6563071342411776,5056429832536064,False
4913181197598720,sound label,False,5130871078125568,5083798974758912,lion,,5888865093025792,,everyday,lion - 5083798974758912.wav,roar ,Very confident,lion,5888865093025792,,,Very confident,True,4709133945143296,6327938525954048,5453483184488448,6036645790875648,4557973108031488,5056429832536064,5556407780769792,4920563642400768,5325915139604480,False
4807993824641024,sound label,False,5338377658302464,6263430533087232,truck,,6208616281407488,,everyday,truck - 6263430533087232.wav,tiger ,Confident,lion,5888865093025792,,,Confident,False,5015369945186304,5316574927912960,5578319898607616,5895908302520320,6119357734191104,6116508828696576,5888865093025792,6463804716089344,4910745884033024,False
5809523289751552,sound label,False,5368304990420992,6367148758794240,lion,,5888865093025792,,everyday,lion - 6367148758794240.wav,Lion growling,Very confident,lion,5888865093025792,,,Very confident,True,5945352502902784,4709133945143296,5015369945186304,5100927572770816,5272083898564608,6604542204444672,6246822968295424,4819452596060160,6442474834755584,True
5858449275486208,sound label,False,5436236810420224,6619370579034112,rattlesnake,,5453483184488448,,everyday,rattlesnake - 6619370579034112.wav,cat purring,Very confident,lion,5888865093025792,,,Confident,False,5835033851985920,6029602581381120,5888865093025792,6679458782117888,4733483993792512,5316574927912960,6682307687612416,4890533231067136,5905726060888064,False
6544404005257216,sound label,False,5572119911989248,5083798974758912,lion,,5888865093025792,,everyday,lion - 5083798974758912.wav,Lion roar ,Not so confident,lion,5888865093025792,,,Confident,True,5553558875275264,5619278048919552,6442474834755584,5120923061452800,4733483993792512,5473695837454336,5837882757480448,6604542204444672,4638765200965632,True
5093401514999808,sound label,False,5585724220899328,6750041200918528,shuffling cards,,6141269852028928,,everyday,shuffling cards - 6750041200918528.wav,ZOO ANIMAL,Neutral,lion,5888865093025792,,,Not so confident,False,6199887834120192,5483513595822080,6036438290268160,6208616281407488,5900854762668032,5082716374564864,5888865093025792,6281596365701120,4733483993792512,False
6094228618739712,sound label,False,5645175091101696,4919434871308288,lion,,5888865093025792,,everyday,lion - 4919434871308288.wav,lion roar,Very confident,lion,5888865093025792,,,Very confident,True,5754963313557504,6442474834755584,6327938525954048,6119357734191104,4990608921853952,5274932804059136,5449641873113088,5918412857409536,6451815046447104,True
6210577269522432,sound label,False,5645175091101696,6266134349217792,lion,,5888865093025792,,everyday,lion - 6266134349217792.wav,snarling,Neutral,lion,5888865093025792,,,Confident,True,5598049904623616,6160999858044928,4874221482147840,5777675369054208,5296433947213824,6327938525954048,4651775462211584,5082716374564864,5192013360136192,False
5148343273521152,sound label,False,5682293876195328,5548760859934720,lion,,5888865093025792,,everyday,lion - 5548760859934720.wav,wolf growling,Neutral,lion,5888865093025792,,,Confident,True,6682307687612416,4792512950566912,5683873014874112,6563071342411776,5015369945186304,4609058254356480,6199887834120192,5382402549481472,5056328095498240,False
5118546803687424,sound label,False,5684961520648192,5548760859934720,lion,,5888865093025792,,everyday,lion - 5548760859934720.wav,snoring,Confident,lion,5888865093025792,,,Neutral,True,4641614106460160,5337904809246720,6609413502664704,6400832710901760,5918412857409536,5202038619111424,5945352502902784,5734958161199104,4990608921853952,False
5159472473309184,sound label,False,5698529657880576,5328076313460736,lion,,5888865093025792,,everyday,lion - 5328076313460736.wav,dog growling,Neutral,lion,5888865093025792,,,Very confident,True,5900854762668032,5192013360136192,6592552534802432,5449641873113088,5015369945186304,4651775462211584,5905726060888064,6160999858044928,6036438290268160,False
5766068555481088,sound label,False,5927880643051520,6264446292852736,lion,,5888865093025792,,everyday,lion - 6264446292852736.wav,SNORING SOUND,Neutral,lion,5888865093025792,,,Not so confident,True,5900854762668032,6508302456324096,6400832710901760,6669756987867136,6563071342411776,5895908302520320,6575541779955712,6199887834120192,6682307687612416,False
5180950665232384,sound label,False,5958778637778944,6367148758794240,lion,,5888865093025792,,everyday,lion - 6367148758794240.wav,tiger growl,Very confident,lion,5888865093025792,,,Very confident,True,5879524881334272,6704219805450240,5578319898607616,5553558875275264,4609058254356480,6119357734191104,4890533231067136,6327938525954048,5905726060888064,True
5912044561760256,sound label,False,5958778637778944,5328076313460736,lion,,5888865093025792,,everyday,lion - 5328076313460736.wav,tiger growl,Very confident,lion,5888865093025792,,,Very confident,True,6199887834120192,6575541779955712,6400832710901760,5918412857409536,6682307687612416,5296433947213824,5871854338179072,5879524881334272,5895908302520320,True
6516923864973312,sound label,False,6274587650162688,5612017138270208,lion,,5888865093025792,,everyday,lion - 5612017138270208.wav,lion,Very confident,lion,5888865093025792,,,Very confident,True,6036438290268160,6583212323110912,6579383091331072,5453483184488448,5483513595822080,6481362810830848,5837882757480448,5835033851985920,4641614106460160,True
5403614520541184,sound label,False,6568718888861696,5612017138270208,lion,,5888865093025792,,everyday,lion - 5612017138270208.wav,animal growl,Confident,lion,5888865093025792,,,Very confident,True,6297908114620416,5734958161199104,5274932804059136,6442474834755584,6434804291600384,5556407780769792,4910538383425536,5837882757480448,4629063406714880,False
5458344886140928,sound label,False,4792479396134912,5751530024075264,shadowland highs,,5895700801912832,,commercial synthesizers,shadowland highs - 5751530024075264.wav,hissing,Neutral,shadowland highs,5895700801912832,,,Confident,True,6750150991020032,5496200392343552,6367564967968768,4570032570892288,5624251084177408,4923089083170816,5082818111602688,4960190084415488,5402398038163456,
5699414689579008,sound label,False,5436236810420224,6542152435761152,orbit station,,5650826462756864,,commercial synthesizers,orbit station - 6542152435761152.wav,steam,Confident,shadowland highs,5895700801912832,,,Not at all confident,False,4923089083170816,5895700801912832,6703808830767104,4933250438922240,5695932477734912,5624251084177408,5332750848491520,6048988990013440,4570032570892288,
5364137328640000,sound label,False,5716463897804800,5349908705968128,synth evolving lead,,6438645602975744,,commercial synthesizers,synth evolving lead - 5349908705968128.wav,music,Not so confident,shadowland highs,5895700801912832,,,Not at all confident,False,6059150345764864,4557562133348352,4519868158181376,6046140084518912,4660503909498880,5895700801912832,6740333232652288,5402398038163456,5332750848491520,
6253803431002112,sound label,False,6274587650162688,5977543685439488,freaky moonlight,,5496200392343552,,commercial synthesizers,freaky moonlight - 5977543685439488.wav,howling wolf,Not so confident,shadowland highs,5895700801912832,,,Not at all confident,False,5660166674448384,4660503909498880,5895700801912832,4933250438922240,6438645602975744,6490091258118144,5082818111602688,6750150991020032,5332750848491520,
5403522312962048,sound label,False,6463185167056896,5298157168623616,classic synth brass,,5624251084177408,,commercial synthesizers,classic synth brass - 5298157168623616.wav,whistle,Neutral,shadowland highs,5895700801912832,,,Not at all confident,False,6490091258118144,5645768065024000,5332750848491520,5895700801912832,6438645602975744,5496200392343552,4920240177676288,4660503909498880,6750150991020032,
4625965594443776,sound label,False,4666692756045824,6207610856407040,accordian,,6199887834120192,,everyday,accordian - 6207610856407040.wav,birds,Neutral,sonar,5895908302520320,,,Neutral,False,5308904384757760,5556407780769792,5895908302520320,4779826154045440,4557973108031488,5202038619111424,6016433137909760,5015369945186304,4609058254356480,False
5758360162926592,sound label,False,4702761622962176,5821053733437440,coin dropping,,6604542204444672,,everyday,coin dropping - 5821053733437440.wav,bells,Confident,sonar,5895908302520320,,,Confident,False,5473695837454336,5895908302520320,5663877526192128,5082716374564864,6226827479613440,6041592251023360,5683873014874112,4638765200965632,6199887834120192,False
5075095827513344,sound label,False,5092380923396096,5237945887883264,sonar,,5895908302520320,,everyday,sonar - 5237945887883264.wav,synthetic noise,Neutral,sonar,5895908302520320,,,Neutral,True,5316574927912960,5598049904623616,5100927572770816,6327938525954048,6317913266978816,4993457827348480,5308904384757760,4770008395677696,6604542204444672,False
5989156001939456,sound label,False,5223247503163392,4731445763375104,mosquito,,6116508828696576,,everyday,mosquito - 4731445763375104.wav,an eagle,Not so confident,sonar,5895908302520320,,,Not so confident,False,5044440162893824,4745954431336448,5754963313557504,6745177955762176,5835033851985920,4890533231067136,5316574927912960,6442474834755584,5895908302520320,False
6501895640186880,sound label,False,5223247503163392,4588028215427072,sonar,,5895908302520320,,everyday,sonar - 4588028215427072.wav,sonar,Very confident,sonar,5895908302520320,,,Very confident,True,6400832710901760,5316574927912960,5645666327986176,6226827479613440,5035099951202304,5859383900635136,4745954431336448,4609058254356480,4651775462211584,True
6353372047212544,sound label,False,5422996969750528,5598019839852544,harmonica,,5192013360136192,,everyday,harmonica - 5598019839852544.wav,piano,Neutral,sonar,5895908302520320,,,Confident,False,6609413502664704,5663877526192128,4779826154045440,6182228002340864,6397983805407232,5437171435569152,5895908302520320,5945352502902784,4745954431336448,False
6301650171985920,sound label,True,5450837216198656,4961367173890048,sonar,,5895908302520320,,everyday,sonar - 4961367173890048.wav,nails on chalkboard,Neutral,sonar,5895908302520320,,,Neutral,True,6036645790875648,5382402549481472,5837882757480448,6669756987867136,6199887834120192,5945352502902784,6327938525954048,6000121388990464,4890533231067136,
4766260566949888,sound label,False,5513208597053440,5931349433122816,chewing,,5325915139604480,,everyday,chewing - 5931349433122816.wav,not sure,Neutral,sonar,5895908302520320,,,Confident,False,5035099951202304,4745954431336448,5316574927912960,5895908302520320,5905726060888064,5044440162893824,6046463549243392,6442474834755584,5027429408047104,False
5345260813156352,sound label,True,5670568615477248,6207610856407040,accordian,,6199887834120192,,everyday,accordian - 6207610856407040.wav,fly buzzing,Confident,sonar,5895908302520320,,,Not so confident,False,5172008207777792,5272083898564608,5900854762668032,6036438290268160,5466652627959808,4779826154045440,5895908302520320,4557973108031488,6046463549243392,
6553681872814080,sound label,False,5683406138507264,4961367173890048,sonar,,5895908302520320,,everyday,sonar - 4961367173890048.wav,"Someone making an ""eeee"" sound",Neutral,sonar,5895908302520320,,,Not so confident,True,4519766421143552,6041592251023360,5837882757480448,6046463549243392,5473695837454336,6481362810830848,6029602581381120,5015369945186304,4774954855825408,False
5637145314197504,sound label,False,5684961520648192,5606983436599296,wind,,5837882757480448,,everyday,wind - 5606983436599296.wav,siren,Neutral,sonar,5895908302520320,,,Not at all confident,False,4990608921853952,6317913266978816,6575541779955712,5895908302520320,5871854338179072,5272083898564608,6041592251023360,5027429408047104,6604542204444672,False
4596965841043456,sound label,False,5687181548978176,5684219967700992,sonar,,5895908302520320,,everyday,sonar - 5684219967700992.wav,rain drops,Not at all confident,sonar,5895908302520320,,,Confident,True,5453483184488448,5835033851985920,6745177955762176,6442474834755584,5871854338179072,4990608921853952,6297908114620416,6160999858044928,5905726060888064,False
5202721384693760,sound label,False,5795051464556544,4588028215427072,sonar,,5895908302520320,,everyday,sonar - 4588028215427072.wav,beep,Not so confident,sonar,5895908302520320,,,Confident,True,5473695837454336,6119357734191104,6604542204444672,5100927572770816,6046463549243392,5553558875275264,6508302456324096,6682307687612416,5859383900635136,False
6288262893142016,sound label,False,5943544321671168,5684219967700992,sonar,,5895908302520320,,everyday,sonar - 5684219967700992.wav,air missiles,Neutral,sonar,5895908302520320,,,Very confident,True,5056328095498240,6745177955762176,5453483184488448,6116508828696576,4519766421143552,5777675369054208,5734958161199104,5035099951202304,4874221482147840,False
4735906154020864,sound label,False,5958778637778944,6487789960953856,organ,,4733483993792512,,everyday,organ - 6487789960953856.wav,stringed instrument,Very confident,sonar,5895908302520320,,,Very confident,False,5895908302520320,4762965186183168,6442474834755584,4638765200965632,6434804291600384,5905726060888064,5900854762668032,5663877526192128,5296433947213824,False
5437644485951488,sound label,False,5958778637778944,5205618071699456,sonar,,5895908302520320,,everyday,sonar - 5205618071699456.wav,chirping,Neutral,sonar,5895908302520320,,,Very confident,True,5754963313557504,4537977619349504,6442474834755584,6036438290268160,5316574927912960,5044440162893824,4890533231067136,5888865093025792,4774954855825408,False
4902861196492800,sound label,False,6274587650162688,4812479985090560,rain,,5382402549481472,,everyday,rain - 4812479985090560.wav,triangle,Not so confident,sonar,5895908302520320,,,Neutral,False,5056328095498240,4733483993792512,6281596365701120,5837882757480448,4638765200965632,6583212323110912,4910745884033024,5895908302520320,5308904384757760,False
6081539540516864,sound label,False,6274587650162688,6655669897789440,drill,,5437171435569152,,everyday,drill - 6655669897789440.wav,screaming stars,Not at all confident,sonar,5895908302520320,,,Neutral,False,5895908302520320,6579383091331072,4641614106460160,5027429408047104,6318120767586304,5945352502902784,4990608921853952,6000121388990464,5120923061452800,False
6196634463502336,sound label,False,6274587650162688,4728827980808192,accordian,,6199887834120192,,everyday,accordian - 4728827980808192.wav,trombone,Not so confident,sonar,5895908302520320,,,Neutral,False,5871854338179072,5355462903988224,6579383091331072,5895908302520320,6679458782117888,5453483184488448,4733483993792512,5879524881334272,5316574927912960,False
5391897178669056,sound label,False,6282355568279552,6737917045112832,sonar,,5895908302520320,,everyday,sonar - 6737917045112832.wav,Humming or whirring,Very confident,sonar,5895908302520320,,,Very confident,True,6463804716089344,6182228002340864,5888865093025792,4519766421143552,5663877526192128,6481362810830848,5044440162893824,5835033851985920,5453483184488448,False
6300593207377920,sound label,False,6322035294732288,5138802473435136,sonar,,5895908302520320,,everyday,sonar - 5138802473435136.wav,doorbell,Neutral,sonar,5895908302520320,,,Confident,True,6153329314889728,5734958161199104,5918412857409536,4762965186183168,5172008207777792,6563071342411776,5619278048919552,6434804291600384,6036438290268160,False
6319276315115520,sound label,False,6322035294732288,5128613737267200,sonar,,5895908302520320,,everyday,sonar - 5128613737267200.wav,phone ringing,Neutral,sonar,5895908302520320,,,Neutral,True,5888865093025792,6583212323110912,6563071342411776,5355462903988224,5056328095498240,4770008395677696,4745954431336448,6041592251023360,6682307687612416,False
5197493268643840,sound label,False,6493461800812544,6737917045112832,sonar,,5895908302520320,,everyday,sonar - 6737917045112832.wav,heart beating,Neutral,sonar,5895908302520320,,,Very confident,True,5734958161199104,6451815046447104,4890533231067136,6679458782117888,5905726060888064,5556407780769792,6442474834755584,5859383900635136,5449641873113088,False
5664792152899584,sound label,False,6493461800812544,5674976526991360,sonar,,5895908302520320,,everyday,sonar - 5674976526991360.wav,pinging,Confident,sonar,5895908302520320,,,Very confident,True,6679458782117888,5645666327986176,6609413502664704,6317913266978816,5556407780769792,6592552534802432,4770008395677696,5663877526192128,5918412857409536,False
5139957215657984,sound label,False,6516211638599680,5684219967700992,sonar,,5895908302520320,,everyday,sonar - 5684219967700992.wav,drum,Not so confident,sonar,5895908302520320,,,Very confident,True,4890533231067136,5449641873113088,6317913266978816,6029602581381120,6442474834755584,6327938525954048,4629063406714880,6153329314889728,4819452596060160,False
6530636487589888,sound label,False,6516211638599680,5674976526991360,sonar,,5895908302520320,,everyday,sonar - 5674976526991360.wav,plucked guitar string,Not at all confident,sonar,5895908302520320,,,Very confident,True,5035099951202304,5905726060888064,5382402549481472,5449641873113088,5553558875275264,6442474834755584,4792512950566912,6481362810830848,4557973108031488,False
5636720246652928,sound label,False,4666692756045824,6315222469967872,horse galloping,,5900854762668032,,everyday,horse galloping - 6315222469967872.wav,tapping,Not so confident,horse galloping,5900854762668032,,,Very confident,True,5035099951202304,5556407780769792,6745177955762176,6208616281407488,5056328095498240,5316574927912960,4609058254356480,6000121388990464,6153329314889728,False
5002641071407104,sound label,False,4702761622962176,5679660591480832,horse galloping,,5900854762668032,,everyday,horse galloping - 5679660591480832.wav,horse cantering,Confident,horse galloping,5900854762668032,,,Very confident,True,5015369945186304,5035099951202304,4770008395677696,5437171435569152,5483513595822080,6397983805407232,6575541779955712,5449641873113088,4609058254356480,True
6131681941520384,sound label,False,4702761622962176,5106919723237376,thunder,,4519766421143552,,everyday,thunder - 5106919723237376.wav,HORSE,Not so confident,horse galloping,5900854762668032,,,Confident,False,4709133945143296,4745954431336448,5900854762668032,6016433137909760,4792512950566912,5337904809246720,6481362810830848,5871854338179072,5355462903988224,False
5960263891156992,sound label,False,4792479396134912,6010233621053440,rattlesnake,,5453483184488448,,everyday,rattlesnake - 6010233621053440.wav,snore,Confident,horse galloping,5900854762668032,,,Very confident,False,6583212323110912,5871854338179072,4890533231067136,6604542204444672,6029602581381120,5900854762668032,6036645790875648,6609413502664704,6592552534802432,False
6586495758499840,sound label,False,4792479396134912,6270223023865856,horse galloping,,5900854762668032,,everyday,horse galloping - 6270223023865856.wav,ping-pong,Neutral,horse galloping,5900854762668032,,,Very confident,True,5473695837454336,6609413502664704,5382402549481472,6508302456324096,6679458782117888,4792512950566912,6481362810830848,4910745884033024,5835033851985920,False
6011852756615168,sound label,False,4888383801262080,6294147199664128,horse galloping,,5900854762668032,,everyday,horse galloping - 6294147199664128.wav,a beat,Confident,horse galloping,5900854762668032,,,Neutral,True,5871854338179072,5645666327986176,5056429832536064,6669756987867136,6397983805407232,4779826154045440,5035099951202304,6318120767586304,6116508828696576,False
5788418357329920,sound label,False,5067365490360320,5961322533486592,bowling,,5734958161199104,,everyday,bowling - 5961322533486592.wav,duck,Very confident,horse galloping,5900854762668032,,,Confident,False,6199887834120192,6583212323110912,5337904809246720,5900854762668032,4910745884033024,4609058254356480,5478642297602048,4762965186183168,5754963313557504,False
6752526846132224,sound label,False,5067365490360320,5257578317611008,horse galloping,,5900854762668032,,everyday,horse galloping - 5257578317611008.wav,horse galloping,Confident,horse galloping,5900854762668032,,,Very confident,True,6575541779955712,5056429832536064,5272083898564608,5835033851985920,5316574927912960,6609413502664704,4910745884033024,6579383091331072,6592552534802432,True
6596033136033792,sound label,False,5078126933573632,5116710638059520,horse galloping,,5900854762668032,,everyday,horse galloping - 5116710638059520.wav,horse galloping,Confident,horse galloping,5900854762668032,,,Very confident,True,5453483184488448,5905726060888064,6397983805407232,5556407780769792,4638765200965632,5754963313557504,6199887834120192,4629063406714880,4774954855825408,True
4602252677349376,sound label,False,5092380923396096,4965066214473728,horse galloping,,5900854762668032,,everyday,horse galloping - 4965066214473728.wav,tooth brushing,Not so confident,horse galloping,5900854762668032,,,Very confident,True,6116508828696576,6563071342411776,6317913266978816,6704219805450240,6036645790875648,4638765200965632,5192013360136192,4910538383425536,6199887834120192,False
5768478434787328,sound label,False,5122011567226880,5845718120005632,ping-pong,,4779826154045440,,everyday,ping-pong - 5845718120005632.wav,horse hooves,Confident,horse galloping,5900854762668032,,,Confident,False,5355462903988224,5035099951202304,6160999858044928,5274932804059136,6029602581381120,4770008395677696,5900854762668032,6041592251023360,5120923061452800,False
6301168732995584,sound label,False,5122011567226880,5960890218184704,chewing,,5325915139604480,,everyday,chewing - 5960890218184704.wav,horse galloping,Confident,horse galloping,5900854762668032,,,Confident,False,5663877526192128,5272083898564608,5871854338179072,6281596365701120,5900854762668032,6226827479613440,6000121388990464,6116508828696576,5296433947213824,False
5830412936937472,sound label,False,5162772954349568,6639477871083520,horse galloping,,5900854762668032,,everyday,horse galloping - 6639477871083520.wav,horse galloping,Confident,horse galloping,5900854762668032,,,Confident,True,5437171435569152,6226827479613440,4762965186183168,5044440162893824,6745177955762176,6682307687612416,5382402549481472,6508302456324096,5172008207777792,False
5734087692124160,sound label,False,5430754821537792,6663607131570176,can opening,,6575541779955712,,everyday,can opening - 6663607131570176.wav,ALARM CLOCK SOUND,Confident,horse galloping,5900854762668032,,,Very confident,False,5871854338179072,5478642297602048,6579383091331072,4762965186183168,6036438290268160,5900854762668032,4745954431336448,5172008207777792,6327938525954048,False
6482701297123328,sound label,False,5513208597053440,4965066214473728,horse galloping,,5900854762668032,,everyday,horse galloping - 4965066214473728.wav,horse riding,Confident,horse galloping,5900854762668032,,,Confident,True,6745177955762176,6281596365701120,5888865093025792,4745954431336448,5663877526192128,6463804716089344,6208616281407488,4910538383425536,5056328095498240,True
4683313071521792,sound label,False,5645175091101696,4975976907800576,rooster,,6451815046447104,,everyday,rooster - 4975976907800576.wav,dog howl,Confident,horse galloping,5900854762668032,,,Neutral,False,6281596365701120,5900854762668032,6609413502664704,6317913266978816,5859383900635136,5202038619111424,5296433947213824,6016433137909760,5337904809246720,False
6082327264362496,sound label,False,5645175091101696,6592035528114176,woodpecker,,6029602581381120,,everyday,woodpecker - 6592035528114176.wav,horse galloping,Very confident,horse galloping,5900854762668032,,,Very confident,False,5734958161199104,5683873014874112,6160999858044928,5192013360136192,4993457827348480,6397983805407232,5777675369054208,5900854762668032,6182228002340864,False
4578378430545920,sound label,False,5668753656250368,5679660591480832,horse galloping,,5900854762668032,,everyday,horse galloping - 5679660591480832.wav,horse trotting,Very confident,horse galloping,5900854762668032,,,Very confident,True,5325915139604480,5192220860743680,4733483993792512,4990608921853952,5308904384757760,6199887834120192,4920563642400768,6317913266978816,6599595744296960,True
4576269266059264,sound label,False,5795051464556544,5779958949478400,water draining,,4638765200965632,,everyday,water draining - 5779958949478400.wav,water,Not so confident,horse galloping,5900854762668032,,,Very confident,False,5355462903988224,6036645790875648,5871854338179072,5835033851985920,5900854762668032,5082716374564864,6604542204444672,5272083898564608,4557973108031488,False
4670254961655808,sound label,False,5795051464556544,6165785793789952,stapler,,6036438290268160,,everyday,stapler - 6165785793789952.wav,saw,Not at all confident,horse galloping,5900854762668032,,,Not so confident,False,6297908114620416,5449641873113088,4519766421143552,4910538383425536,5619278048919552,5478642297602048,5900854762668032,5100927572770816,6281596365701120,False
6205518938898432,sound label,False,5795051464556544,6739918499872768,rattlesnake,,5453483184488448,,everyday,rattlesnake - 6739918499872768.wav,gun,Not so confident,horse galloping,5900854762668032,,,Not so confident,False,6745177955762176,4770008395677696,6153329314889728,5888865093025792,5905726060888064,5918412857409536,4629063406714880,5900854762668032,6327938525954048,False
4755217266507776,sound label,False,5943544321671168,5196230481149952,horse galloping,,5900854762668032,,everyday,horse galloping - 5196230481149952.wav,horse clip clop,Confident,horse galloping,5900854762668032,,,Very confident,True,4990608921853952,5274932804059136,6609413502664704,4779826154045440,6000121388990464,6199887834120192,6297908114620416,6160999858044928,4819452596060160,True
6123542710059008,sound label,False,5964965001297920,6294147199664128,horse galloping,,5900854762668032,,everyday,horse galloping - 6294147199664128.wav,horse walking,Confident,horse galloping,5900854762668032,,,Very confident,True,5449641873113088,4745954431336448,5543857081024512,5473695837454336,4733483993792512,6029602581381120,6451815046447104,6199887834120192,6434804291600384,True
6015876469882880,sound label,False,6198653098131456,6315222469967872,horse galloping,,5900854762668032,,everyday,horse galloping - 6315222469967872.wav,Horse Galloping,Not so confident,horse galloping,5900854762668032,,,Confident,True,5172008207777792,5837882757480448,6463804716089344,5082716374564864,6226827479613440,6016433137909760,4819452596060160,4762965186183168,4651775462211584,True
6414510101364736,sound label,False,6200285387030528,6269454224719872,blowing nose,,6317913266978816,,everyday,blowing nose - 6269454224719872.wav,Bike racing,Neutral,horse galloping,5900854762668032,,,Very confident,False,6153329314889728,5308904384757760,5900854762668032,6281596365701120,4641614106460160,6599595744296960,4920563642400768,5754963313557504,5837882757480448,False
6315945567977472,sound label,False,6216280315002880,5116710638059520,horse galloping,,5900854762668032,,everyday,horse galloping - 5116710638059520.wav,something walking,Very confident,horse galloping,5900854762668032,,,Very confident,True,5553558875275264,5308904384757760,5192013360136192,6119357734191104,4733483993792512,6141269852028928,6481362810830848,6016433137909760,5871854338179072,False
